indicator_abbr,indicator_name_x,setting,iso3,year,source,dimension,subgroup_order,subgroup,age_standardized,estimate,ci_lb,ci_ub,se,survey_population,note,indicator_scale,ordered_dimension,reference_subgroup,source_link,date_downloaded,countryprofile,Category,Short name,indicator_name_y,Sex,Age range,life-course stage,socio-eco
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",2,INCOME_Q2_SECOND_LOWEST,,24.3,21.43,27.33,3.28,844.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",3,INCOME_Q3_MIDDLE,,21.5,19.07,24.11,2.71,1060.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,17.7,15.57,20.07,2.63,1150.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",5,INCOME_Q5_HIGHEST,,15.62,13.62,17.88,2.36,1162.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",1,INCOME_Q1_LOWEST,,27.64,24.74,30.68,3.71,901.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",2,INCOME_Q2_SECOND_LOWEST,,22.19,19.44,25.26,3.45,818.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",3,INCOME_Q3_MIDDLE,,20.54,18.11,23.07,3.04,1058.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,17.41,15.25,19.74,2.48,1143.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",5,INCOME_Q5_HIGHEST,,12.3,10.53,14.32,2.03,1208.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,82.04,78.99,84.71,2.6,727.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,80.38,78.06,82.53,2.05,1258.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,76.23,73.03,79.2,2.74,761.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,67.3,63.07,71.36,3.71,514.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",5,INCOME_Q5_HIGHEST,,52.06,46.41,57.61,4.43,321.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,78.71,73.79,82.84,3.97,336.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",2,INCOME_Q2_SECOND_LOWEST,,72.94,69.44,76.16,3.17,701.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",3,INCOME_Q3_MIDDLE,,75.17,71.26,78.65,3.53,550.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,61.4,56.65,66.08,4.17,428.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Bulgaria,BGR,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",5,INCOME_Q5_HIGHEST,,48.68,43.04,54.2,4.51,323.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",1,INCOME_Q1_LOWEST,,35.71,32.92,38.48,3.4,1172.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",2,INCOME_Q2_SECOND_LOWEST,,20.85,18.55,23.38,2.98,1125.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",3,INCOME_Q3_MIDDLE,,16.23,14.15,18.45,2.41,1172.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,17.65,15.59,19.85,2.59,1275.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: female",5,INCOME_Q5_HIGHEST,,12.8,11.0,14.78,2.4,1250.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",1,INCOME_Q1_LOWEST,,38.36,35.33,41.38,3.8,1023.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",2,INCOME_Q2_SECOND_LOWEST,,24.38,21.83,27.02,3.18,1084.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",3,INCOME_Q3_MIDDLE,,19.49,17.2,21.87,2.82,1141.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,16.66,14.65,18.81,2.36,1279.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 16-64, sex: male",5,INCOME_Q5_HIGHEST,,12.55,10.75,14.46,2.26,1278.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,16-64,Working age,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,83.97,82.1,85.75,1.72,1599.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,77.41,74.54,80.17,2.76,878.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,73.18,69.25,76.89,3.62,541.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,71.39,66.42,76.0,4.56,360.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: female",5,INCOME_Q5_HIGHEST,,64.04,57.62,69.82,5.79,252.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,female,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,76.86,74.04,79.56,2.53,930.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
s1_001,Percentage of adults reporting poor or fair health,Croatia,HRV,2023,EUSILC_MICRO,"By income quintile, age: 65+, sex: male",2,INCOME_Q2_SECOND_LOWEST,,72.39,68.97,75.58,3.19,731.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Health status / Well-being,Adult self-reported health,Percentage of adults reporting poor or fair health,male,65+,Elderly,By income quintile
